# 1:iteration 2:time bin[s] 3-k:AB magnitude for k-th angular bin
# g-band (filter: g_LSST.dat)
   0    0.1250000 -1.37484e+01 -1.37506e+01 -1.37546e+01 -1.37558e+01 -1.37567e+01 -1.37537e+01 -1.37647e+01 -1.37605e+01 -1.37651e+01 -1.37672e+01 -1.37679e+01 -1.37743e+01 -1.37775e+01 -1.37793e+01 -1.37758e+01 -1.37828e+01 -1.37837e+01 -1.37801e+01 -1.37833e+01 -1.37844e+01 -1.37877e+01 -1.37863e+01 -1.37924e+01 -1.37832e+01 -1.37832e+01 -1.37875e+01 -1.37850e+01 -1.37802e+01 -1.37766e+01 -1.37846e+01 -1.37882e+01 -1.37862e+01 -1.37779e+01 -1.37831e+01 -1.37787e+01 -1.37782e+01 -1.37796e+01 -1.37680e+01 -1.37754e+01 -1.37716e+01 -1.37733e+01 -1.37685e+01 -1.37665e+01 -1.37580e+01 -1.37530e+01 -1.37568e+01 -1.37468e+01 -1.37515e+01 -1.37504e+01 -1.37493e+01 -1.37483e+01 -1.37471e+01 -1.37527e+01 -1.37812e+01 
   1    0.1277371 -1.37555e+01 -1.37586e+01 -1.37613e+01 -1.37649e+01 -1.37644e+01 -1.37644e+01 -1.37722e+01 -1.37677e+01 -1.37713e+01 -1.37723e+01 -1.37763e+01 -1.37809e+01 -1.37854e+01 -1.37872e+01 -1.37902e+01 -1.37895e+01 -1.37957e+01 -1.37902e+01 -1.37877e+01 -1.37891e+01 -1.37910e+01 -1.37930e+01 -1.37983e+01 -1.37939e+01 -1.37909e+01 -1.37926e+01 -1.37936e+01 -1.37893e+01 -1.37834e+01 -1.37895e+01 -1.37931e+01 -1.37971e+01 -1.37862e+01 -1.37907e+01 -1.37869e+01 -1.37886e+01 -1.37860e+01 -1.37794e+01 -1.37907e+01 -1.37794e+01 -1.37780e+01 -1.37757e+01 -1.37736e+01 -1.37693e+01 -1.37610e+01 -1.37675e+01 -1.37570e+01 -1.37606e+01 -1.37566e+01 -1.37565e+01 -1.37552e+01 -1.37538e+01 -1.37603e+01 -1.37886e+01 
   2    0.1305342 -1.37616e+01 -1.37625e+01 -1.37677e+01 -1.37682e+01 -1.37702e+01 -1.37699e+01 -1.37757e+01 -1.37731e+01 -1.37760e+01 -1.37793e+01 -1.37816e+01 -1.37861e+01 -1.37867e+01 -1.37926e+01 -1.37981e+01 -1.37995e+01 -1.38019e+01 -1.37962e+01 -1.37952e+01 -1.37963e+01 -1.37979e+01 -1.38018e+01 -1.37987e+01 -1.38003e+01 -1.37966e+01 -1.37963e+01 -1.37991e+01 -1.37962e+01 -1.37913e+01 -1.37981e+01 -1.37968e+01 -1.38022e+01 -1.37969e+01 -1.37972e+01 -1.37947e+01 -1.37937e+01 -1.37924e+01 -1.37890e+01 -1.37939e+01 -1.37852e+01 -1.37846e+01 -1.37805e+01 -1.37810e+01 -1.37742e+01 -1.37683e+01 -1.37726e+01 -1.37623e+01 -1.37652e+01 -1.37605e+01 -1.37633e+01 -1.37596e+01 -1.37586e+01 -1.37749e+01 -1.37915e+01 
   3    0.1333926 -1.37628e+01 -1.37663e+01 -1.37692e+01 -1.37709e+01 -1.37771e+01 -1.37734e+01 -1.37833e+01 -1.37780e+01 -1.37785e+01 -1.37843e+01 -1.37890e+01 -1.37940e+01 -1.37891e+01 -1.37959e+01 -1.38003e+01 -1.38021e+01 -1.38082e+01 -1.38029e+01 -1.37974e+01 -1.37992e+01 -1.38045e+01 -1.38053e+01 -1.38024e+01 -1.38058e+01 -1.38041e+01 -1.38012e+01 -1.38038e+01 -1.38024e+01 -1.37973e+01 -1.38000e+01 -1.38010e+01 -1.38065e+01 -1.38007e+01 -1.37983e+01 -1.38005e+01 -1.37940e+01 -1.37992e+01 -1.37935e+01 -1.37957e+01 -1.37888e+01 -1.37914e+01 -1.37850e+01 -1.37859e+01 -1.37776e+01 -1.37716e+01 -1.37788e+01 -1.37675e+01 -1.37699e+01 -1.37632e+01 -1.37749e+01 -1.37684e+01 -1.37613e+01 -1.37866e+01 -1.37916e+01 
   4    0.1363135 -1.37649e+01 -1.37667e+01 -1.37694e+01 -1.37742e+01 -1.37808e+01 -1.37775e+01 -1.37846e+01 -1.37851e+01 -1.37826e+01 -1.37911e+01 -1.37918e+01 -1.37932e+01 -1.37935e+01 -1.38003e+01 -1.38081e+01 -1.38045e+01 -1.38088e+01 -1.38092e+01 -1.38022e+01 -1.38034e+01 -1.38106e+01 -1.38055e+01 -1.38081e+01 -1.38059e+01 -1.38087e+01 -1.38045e+01 -1.38053e+01 -1.38053e+01 -1.38033e+01 -1.38067e+01 -1.38056e+01 -1.38109e+01 -1.38028e+01 -1.38023e+01 -1.38038e+01 -1.37976e+01 -1.38027e+01 -1.37965e+01 -1.37973e+01 -1.37934e+01 -1.37947e+01 -1.37905e+01 -1.37911e+01 -1.37822e+01 -1.37756e+01 -1.37806e+01 -1.37690e+01 -1.37723e+01 -1.37666e+01 -1.37768e+01 -1.37680e+01 -1.38022e+01 -1.37853e+01 -1.37852e+01 
   5    0.1392983 -1.37690e+01 -1.37679e+01 -1.37781e+01 -1.37751e+01 -1.37804e+01 -1.37796e+01 -1.37869e+01 -1.37834e+01 -1.37827e+01 -1.37935e+01 -1.38003e+01 -1.38051e+01 -1.37953e+01 -1.38032e+01 -1.38113e+01 -1.38040e+01 -1.38069e+01 -1.38102e+01 -1.38026e+01 -1.38071e+01 -1.38130e+01 -1.38104e+01 -1.38096e+01 -1.38088e+01 -1.38106e+01 -1.38099e+01 -1.38082e+01 -1.38083e+01 -1.38082e+01 -1.38075e+01 -1.38097e+01 -1.38149e+01 -1.38033e+01 -1.38057e+01 -1.38065e+01 -1.38001e+01 -1.38067e+01 -1.37988e+01 -1.37975e+01 -1.37947e+01 -1.37968e+01 -1.37930e+01 -1.37935e+01 -1.37865e+01 -1.37811e+01 -1.37798e+01 -1.37765e+01 -1.37751e+01 -1.37681e+01 -1.37792e+01 -1.37676e+01 -1.37981e+01 -1.37815e+01 -1.37782e+01 
   6    0.1423486 -1.37723e+01 -1.37664e+01 -1.37903e+01 -1.37732e+01 -1.37810e+01 -1.37858e+01 -1.37854e+01 -1.37835e+01 -1.37838e+01 -1.37941e+01 -1.38014e+01 -1.38063e+01 -1.37952e+01 -1.38046e+01 -1.38113e+01 -1.38040e+01 -1.38040e+01 -1.38093e+01 -1.38030e+01 -1.38075e+01 -1.38126e+01 -1.38102e+01 -1.38106e+01 -1.38098e+01 -1.38133e+01 -1.38108e+01 -1.38115e+01 -1.38104e+01 -1.38123e+01 -1.38075e+01 -1.38102e+01 -1.38138e+01 -1.38056e+01 -1.38105e+01 -1.38104e+01 -1.38016e+01 -1.38080e+01 -1.37984e+01 -1.37984e+01 -1.37954e+01 -1.37959e+01 -1.37941e+01 -1.37959e+01 -1.37862e+01 -1.37806e+01 -1.37810e+01 -1.37769e+01 -1.37720e+01 -1.37662e+01 -1.37771e+01 -1.37675e+01 -1.38041e+01 -1.37806e+01 -1.37904e+01 
   7    0.1454656 -1.37960e+01 -1.37618e+01 -1.37856e+01 -1.37685e+01 -1.37775e+01 -1.37833e+01 -1.37806e+01 -1.37831e+01 -1.37845e+01 -1.37925e+01 -1.37991e+01 -1.38042e+01 -1.37933e+01 -1.38017e+01 -1.38085e+01 -1.38026e+01 -1.38024e+01 -1.38070e+01 -1.38010e+01 -1.38068e+01 -1.38150e+01 -1.38113e+01 -1.38074e+01 -1.38085e+01 -1.38120e+01 -1.38089e+01 -1.38096e+01 -1.38079e+01 -1.38134e+01 -1.38094e+01 -1.38079e+01 -1.38109e+01 -1.38076e+01 -1.38090e+01 -1.38035e+01 -1.38036e+01 -1.38048e+01 -1.37983e+01 -1.37985e+01 -1.37952e+01 -1.37975e+01 -1.37949e+01 -1.37963e+01 -1.37866e+01 -1.37780e+01 -1.37808e+01 -1.37743e+01 -1.37759e+01 -1.37643e+01 -1.37757e+01 -1.37677e+01 -1.38020e+01 -1.37888e+01 -1.37851e+01 
   8    0.1486509 -1.37900e+01 -1.37558e+01 -1.37795e+01 -1.37678e+01 -1.37741e+01 -1.37792e+01 -1.37778e+01 -1.37812e+01 -1.37858e+01 -1.37900e+01 -1.37935e+01 -1.38011e+01 -1.37916e+01 -1.38020e+01 -1.38040e+01 -1.37961e+01 -1.37992e+01 -1.38004e+01 -1.37999e+01 -1.38051e+01 -1.38142e+01 -1.38115e+01 -1.38032e+01 -1.38078e+01 -1.38058e+01 -1.38105e+01 -1.38045e+01 -1.38080e+01 -1.38133e+01 -1.38055e+01 -1.38096e+01 -1.38071e+01 -1.38079e+01 -1.38079e+01 -1.38028e+01 -1.38017e+01 -1.38001e+01 -1.38000e+01 -1.37937e+01 -1.38008e+01 -1.37964e+01 -1.37910e+01 -1.37938e+01 -1.37817e+01 -1.37778e+01 -1.37787e+01 -1.37702e+01 -1.37722e+01 -1.37603e+01 -1.37715e+01 -1.37730e+01 -1.37972e+01 -1.37985e+01 -1.37791e+01 
   9    0.1519059 -1.37815e+01 -1.37523e+01 -1.37727e+01 -1.37639e+01 -1.37674e+01 -1.37744e+01 -1.37718e+01 -1.37792e+01 -1.37793e+01 -1.37863e+01 -1.37877e+01 -1.37971e+01 -1.37916e+01 -1.37971e+01 -1.37970e+01 -1.37928e+01 -1.37973e+01 -1.37965e+01 -1.37948e+01 -1.37983e+01 -1.38087e+01 -1.38055e+01 -1.38014e+01 -1.38080e+01 -1.38006e+01 -1.38074e+01 -1.38033e+01 -1.38015e+01 -1.38066e+01 -1.38048e+01 -1.38057e+01 -1.38016e+01 -1.38017e+01 -1.38053e+01 -1.38009e+01 -1.37996e+01 -1.37960e+01 -1.37972e+01 -1.37921e+01 -1.37990e+01 -1.37908e+01 -1.37885e+01 -1.37952e+01 -1.37863e+01 -1.37808e+01 -1.37763e+01 -1.37650e+01 -1.37667e+01 -1.37627e+01 -1.37743e+01 -1.37757e+01 -1.37891e+01 -1.37943e+01 -1.37884e+01 
