# 1:iteration 2:time bin[s] 3-k:AB magnitude for k-th angular bin
# g-band (filter: g_LSST.dat)
   0    0.1250000 -1.37456e+01 -1.37536e+01 -1.37520e+01 -1.37532e+01 -1.37608e+01 -1.37537e+01 -1.37575e+01 -1.37659e+01 -1.37623e+01 -1.37694e+01 -1.37695e+01 -1.37759e+01 -1.37731e+01 -1.37789e+01 -1.37778e+01 -1.37818e+01 -1.37801e+01 -1.37827e+01 -1.37871e+01 -1.37871e+01 -1.37862e+01 -1.37857e+01 -1.37808e+01 -1.37821e+01 -1.37901e+01 -1.37834e+01 -1.37829e+01 -1.37783e+01 -1.37904e+01 -1.37833e+01 -1.37858e+01 -1.37816e+01 -1.37796e+01 -1.37837e+01 -1.37756e+01 -1.37773e+01 -1.37791e+01 -1.37746e+01 -1.37726e+01 -1.37700e+01 -1.37691e+01 -1.37651e+01 -1.37568e+01 -1.37637e+01 -1.37601e+01 -1.37567e+01 -1.37528e+01 -1.37475e+01 -1.37509e+01 -1.37411e+01 -1.37594e+01 -1.37547e+01 -1.37621e+01 -1.37737e+01 
   1    0.1277371 -1.37559e+01 -1.37605e+01 -1.37603e+01 -1.37610e+01 -1.37685e+01 -1.37629e+01 -1.37638e+01 -1.37735e+01 -1.37715e+01 -1.37783e+01 -1.37743e+01 -1.37794e+01 -1.37801e+01 -1.37875e+01 -1.37859e+01 -1.37872e+01 -1.37868e+01 -1.37903e+01 -1.37931e+01 -1.37940e+01 -1.37920e+01 -1.37933e+01 -1.37870e+01 -1.37919e+01 -1.37939e+01 -1.37890e+01 -1.37892e+01 -1.37920e+01 -1.37984e+01 -1.37885e+01 -1.37944e+01 -1.37891e+01 -1.37845e+01 -1.37938e+01 -1.37859e+01 -1.37842e+01 -1.37876e+01 -1.37818e+01 -1.37812e+01 -1.37795e+01 -1.37800e+01 -1.37731e+01 -1.37653e+01 -1.37715e+01 -1.37743e+01 -1.37637e+01 -1.37620e+01 -1.37587e+01 -1.37619e+01 -1.37532e+01 -1.37659e+01 -1.37632e+01 -1.37709e+01 -1.37794e+01 
   2    0.1305342 -1.37683e+01 -1.37655e+01 -1.37658e+01 -1.37674e+01 -1.37701e+01 -1.37720e+01 -1.37691e+01 -1.37787e+01 -1.37748e+01 -1.37849e+01 -1.37799e+01 -1.37834e+01 -1.37853e+01 -1.37974e+01 -1.37915e+01 -1.37931e+01 -1.37943e+01 -1.37972e+01 -1.37999e+01 -1.37994e+01 -1.37966e+01 -1.38011e+01 -1.37944e+01 -1.37979e+01 -1.38007e+01 -1.37979e+01 -1.37953e+01 -1.38001e+01 -1.38041e+01 -1.37942e+01 -1.37992e+01 -1.37941e+01 -1.37901e+01 -1.38005e+01 -1.37953e+01 -1.37862e+01 -1.37915e+01 -1.37873e+01 -1.37873e+01 -1.37850e+01 -1.37879e+01 -1.37816e+01 -1.37758e+01 -1.37793e+01 -1.37751e+01 -1.37706e+01 -1.37698e+01 -1.37706e+01 -1.37675e+01 -1.37611e+01 -1.37721e+01 -1.37711e+01 -1.37714e+01 -1.37806e+01 
   3    0.1333926 -1.37717e+01 -1.37734e+01 -1.37685e+01 -1.37721e+01 -1.37756e+01 -1.37773e+01 -1.37735e+01 -1.37836e+01 -1.37807e+01 -1.37902e+01 -1.37802e+01 -1.37908e+01 -1.37936e+01 -1.38049e+01 -1.37997e+01 -1.37986e+01 -1.37975e+01 -1.37964e+01 -1.37996e+01 -1.38051e+01 -1.38033e+01 -1.38095e+01 -1.37982e+01 -1.38050e+01 -1.38050e+01 -1.38010e+01 -1.38001e+01 -1.38060e+01 -1.38089e+01 -1.38005e+01 -1.38031e+01 -1.37995e+01 -1.37981e+01 -1.38050e+01 -1.38019e+01 -1.37939e+01 -1.37977e+01 -1.37931e+01 -1.37910e+01 -1.37883e+01 -1.37915e+01 -1.37862e+01 -1.37802e+01 -1.37819e+01 -1.37805e+01 -1.37797e+01 -1.37731e+01 -1.37736e+01 -1.37700e+01 -1.37669e+01 -1.37757e+01 -1.37745e+01 -1.37832e+01 -1.37814e+01 
   4    0.1363135 -1.37735e+01 -1.37771e+01 -1.37714e+01 -1.37757e+01 -1.37760e+01 -1.37782e+01 -1.37773e+01 -1.37874e+01 -1.37819e+01 -1.37933e+01 -1.37886e+01 -1.37944e+01 -1.38022e+01 -1.38085e+01 -1.38004e+01 -1.38031e+01 -1.38002e+01 -1.38002e+01 -1.37992e+01 -1.38081e+01 -1.38077e+01 -1.38127e+01 -1.38060e+01 -1.38092e+01 -1.38083e+01 -1.38046e+01 -1.38015e+01 -1.38112e+01 -1.38101e+01 -1.38048e+01 -1.38088e+01 -1.38039e+01 -1.38031e+01 -1.38078e+01 -1.38061e+01 -1.37963e+01 -1.37988e+01 -1.37970e+01 -1.37937e+01 -1.37939e+01 -1.37946e+01 -1.37877e+01 -1.37868e+01 -1.37842e+01 -1.37822e+01 -1.37824e+01 -1.37752e+01 -1.37804e+01 -1.37721e+01 -1.37692e+01 -1.37794e+01 -1.37785e+01 -1.37889e+01 -1.37784e+01 
   5    0.1392983 -1.37734e+01 -1.37746e+01 -1.37714e+01 -1.37788e+01 -1.37778e+01 -1.37758e+01 -1.37791e+01 -1.37887e+01 -1.37832e+01 -1.37916e+01 -1.37952e+01 -1.37960e+01 -1.38034e+01 -1.38110e+01 -1.38042e+01 -1.38071e+01 -1.38036e+01 -1.38009e+01 -1.38046e+01 -1.38085e+01 -1.38090e+01 -1.38167e+01 -1.38102e+01 -1.38118e+01 -1.38104e+01 -1.38081e+01 -1.38065e+01 -1.38121e+01 -1.38112e+01 -1.38083e+01 -1.38142e+01 -1.38061e+01 -1.38087e+01 -1.38120e+01 -1.38077e+01 -1.38043e+01 -1.38004e+01 -1.38012e+01 -1.37966e+01 -1.37976e+01 -1.37957e+01 -1.37893e+01 -1.37876e+01 -1.37865e+01 -1.37847e+01 -1.37837e+01 -1.37770e+01 -1.37837e+01 -1.37725e+01 -1.37709e+01 -1.37837e+01 -1.37782e+01 -1.37891e+01 -1.37772e+01 
   6    0.1423486 -1.37724e+01 -1.37757e+01 -1.37721e+01 -1.37792e+01 -1.37778e+01 -1.37777e+01 -1.37836e+01 -1.37851e+01 -1.37846e+01 -1.37930e+01 -1.37963e+01 -1.37952e+01 -1.38033e+01 -1.38111e+01 -1.38072e+01 -1.38051e+01 -1.38035e+01 -1.38016e+01 -1.38056e+01 -1.38079e+01 -1.38118e+01 -1.38156e+01 -1.38101e+01 -1.38127e+01 -1.38131e+01 -1.38083e+01 -1.38065e+01 -1.38133e+01 -1.38124e+01 -1.38135e+01 -1.38160e+01 -1.38088e+01 -1.38103e+01 -1.38094e+01 -1.38066e+01 -1.38044e+01 -1.38019e+01 -1.38028e+01 -1.38007e+01 -1.37999e+01 -1.37946e+01 -1.37903e+01 -1.37891e+01 -1.37887e+01 -1.37863e+01 -1.37835e+01 -1.37750e+01 -1.37822e+01 -1.37708e+01 -1.37732e+01 -1.37781e+01 -1.37783e+01 -1.37820e+01 -1.37773e+01 
   7    0.1454656 -1.37700e+01 -1.37734e+01 -1.37696e+01 -1.37797e+01 -1.37770e+01 -1.37780e+01 -1.37813e+01 -1.37816e+01 -1.37865e+01 -1.37918e+01 -1.37951e+01 -1.37963e+01 -1.38020e+01 -1.38072e+01 -1.38072e+01 -1.38023e+01 -1.38016e+01 -1.38013e+01 -1.38071e+01 -1.38080e+01 -1.38117e+01 -1.38145e+01 -1.38117e+01 -1.38096e+01 -1.38128e+01 -1.38078e+01 -1.38068e+01 -1.38153e+01 -1.38089e+01 -1.38123e+01 -1.38159e+01 -1.38075e+01 -1.38103e+01 -1.38092e+01 -1.38094e+01 -1.38042e+01 -1.38014e+01 -1.38043e+01 -1.38010e+01 -1.38030e+01 -1.37912e+01 -1.37882e+01 -1.37857e+01 -1.37866e+01 -1.37830e+01 -1.37846e+01 -1.37719e+01 -1.37802e+01 -1.37692e+01 -1.37706e+01 -1.37758e+01 -1.37798e+01 -1.37794e+01 -1.37842e+01 
   8    0.1486509 -1.37633e+01 -1.37686e+01 -1.37668e+01 -1.37820e+01 -1.37711e+01 -1.37760e+01 -1.37793e+01 -1.37817e+01 -1.37852e+01 -1.37854e+01 -1.37926e+01 -1.37906e+01 -1.37992e+01 -1.38017e+01 -1.38055e+01 -1.38006e+01 -1.37986e+01 -1.38022e+01 -1.38074e+01 -1.38062e+01 -1.38110e+01 -1.38104e+01 -1.38083e+01 -1.38088e+01 -1.38117e+01 -1.38114e+01 -1.38048e+01 -1.38104e+01 -1.38068e+01 -1.38104e+01 -1.38137e+01 -1.38045e+01 -1.38115e+01 -1.38037e+01 -1.38059e+01 -1.38029e+01 -1.38008e+01 -1.38033e+01 -1.38026e+01 -1.37995e+01 -1.37889e+01 -1.37874e+01 -1.37835e+01 -1.37805e+01 -1.37786e+01 -1.37784e+01 -1.37725e+01 -1.37802e+01 -1.37694e+01 -1.37647e+01 -1.37716e+01 -1.37741e+01 -1.37799e+01 -1.37756e+01 
   9    0.1519059 -1.37563e+01 -1.37604e+01 -1.37596e+01 -1.37750e+01 -1.37636e+01 -1.37691e+01 -1.37733e+01 -1.37781e+01 -1.37828e+01 -1.37834e+01 -1.37854e+01 -1.37848e+01 -1.37918e+01 -1.37911e+01 -1.38007e+01 -1.37962e+01 -1.37948e+01 -1.37985e+01 -1.38015e+01 -1.38022e+01 -1.38075e+01 -1.38055e+01 -1.38060e+01 -1.38059e+01 -1.38061e+01 -1.38108e+01 -1.38016e+01 -1.38089e+01 -1.38030e+01 -1.38072e+01 -1.38110e+01 -1.38040e+01 -1.38060e+01 -1.38027e+01 -1.37996e+01 -1.38011e+01 -1.37978e+01 -1.37996e+01 -1.37960e+01 -1.37940e+01 -1.37865e+01 -1.37864e+01 -1.37804e+01 -1.37779e+01 -1.37745e+01 -1.37743e+01 -1.37675e+01 -1.37707e+01 -1.37661e+01 -1.37603e+01 -1.37691e+01 -1.37752e+01 -1.37793e+01 -1.37720e+01 
