# it=     0  time[d]=  0.125
1.0000000e-05 1.0047000e-05  1.50020e-06 
1.0047000e-05 1.0095000e-05  0.00000e+00 
1.0095000e-05 1.0143000e-05  0.00000e+00 
1.0143000e-05 1.0191000e-05  0.00000e+00 
1.0191000e-05 1.0240000e-05  0.00000e+00 
1.0240000e-05 1.0288000e-05  0.00000e+00 
1.0288000e-05 1.0337000e-05  0.00000e+00 
1.0337000e-05 1.0386000e-05  0.00000e+00 
1.0386000e-05 1.0436000e-05  0.00000e+00 
1.0436000e-05 1.0485000e-05  0.00000e+00 
1.0485000e-05 1.0535000e-05  0.00000e+00 
1.0535000e-05 1.0585000e-05  0.00000e+00 
1.0585000e-05 1.0635000e-05  0.00000e+00 
1.0635000e-05 1.0686000e-05  0.00000e+00 
1.0686000e-05 1.0737000e-05  0.00000e+00 
1.0737000e-05 1.0788000e-05  2.00934e-05 
1.0788000e-05 1.0839000e-05  0.00000e+00 
1.0839000e-05 1.0890000e-05  0.00000e+00 
1.0890000e-05 1.0942000e-05  5.43976e-07 
1.0942000e-05 1.0994000e-05  0.00000e+00 
1.0994000e-05 1.1046000e-05  0.00000e+00 
1.1046000e-05 1.1099000e-05  0.00000e+00 
1.1099000e-05 1.1151000e-05  6.28546e-11 
1.1151000e-05 1.1204000e-05  0.00000e+00 
1.1204000e-05 1.1258000e-05  0.00000e+00 
1.1258000e-05 1.1311000e-05  0.00000e+00 
1.1311000e-05 1.1365000e-05  0.00000e+00 
1.1365000e-05 1.1419000e-05  1.59806e-09 
1.1419000e-05 1.1473000e-05  1.61531e-07 
1.1473000e-05 1.1527000e-05  0.00000e+00 
1.1527000e-05 1.1582000e-05  0.00000e+00 
1.1582000e-05 1.1637000e-05  2.97095e-07 
1.1637000e-05 1.1693000e-05  0.00000e+00 
1.1693000e-05 1.1748000e-05  0.00000e+00 
1.1748000e-05 1.1804000e-05  1.03014e-06 
1.1804000e-05 1.1860000e-05  1.52169e-06 
1.1860000e-05 1.1916000e-05  0.00000e+00 
1.1916000e-05 1.1973000e-05  1.91963e-09 
1.1973000e-05 1.2030000e-05  0.00000e+00 
1.2030000e-05 1.2087000e-05  0.00000e+00 
1.2087000e-05 1.2144000e-05  1.61655e-06 
1.2144000e-05 1.2202000e-05  2.03828e-08 
1.2202000e-05 1.2260000e-05  7.10800e-10 
1.2260000e-05 1.2318000e-05  0.00000e+00 
1.2318000e-05 1.2377000e-05  1.45854e-09 
1.2377000e-05 1.2435000e-05  1.37415e-07 
1.2435000e-05 1.2494000e-05  2.33319e-08 
1.2494000e-05 1.2554000e-05  5.88349e-09 
1.2554000e-05 1.2613000e-05 -1.19926e-09 
1.2613000e-05 1.2673000e-05  2.50426e-07 
1.2673000e-05 1.2734000e-05  0.00000e+00 
1.2734000e-05 1.2794000e-05  7.36911e-08 
1.2794000e-05 1.2855000e-05  0.00000e+00 
1.2855000e-05 1.2916000e-05  3.97099e-07 
1.2916000e-05 1.2977000e-05  6.48464e-07 
1.2977000e-05 1.3039000e-05  3.81561e-07 
1.3039000e-05 1.3101000e-05  3.19624e-07 
1.3101000e-05 1.3163000e-05  8.06449e-07 
1.3163000e-05 1.3225000e-05  9.57033e-07 
1.3225000e-05 1.3288000e-05  7.60910e-07 
1.3288000e-05 1.3351000e-05  2.50600e-09 
1.3351000e-05 1.3415000e-05  1.10800e-09 
1.3415000e-05 1.3479000e-05  9.06455e-07 
1.3479000e-05 1.3543000e-05  8.47366e-07 
1.3543000e-05 1.3607000e-05  4.71209e-07 
1.3607000e-05 1.3672000e-05  6.09422e-06 
1.3672000e-05 1.3736000e-05  6.56069e-07 
1.3736000e-05 1.3802000e-05  8.19575e-07 
1.3802000e-05 1.3867000e-05  6.00324e-05 
1.3867000e-05 1.3933000e-05  1.14887e-07 
1.3933000e-05 1.3999000e-05  4.38853e-07 
1.3999000e-05 1.4066000e-05  8.29135e-07 
1.4066000e-05 1.4133000e-05  7.01096e-07 
1.4133000e-05 1.4200000e-05  5.68680e-08 
1.4200000e-05 1.4267000e-05  1.32399e-06 
1.4267000e-05 1.4335000e-05  1.88728e-06 
1.4335000e-05 1.4403000e-05  1.75450e-06 
1.4403000e-05 1.4471000e-05  4.28488e-07 
1.4471000e-05 1.4540000e-05  5.90322e-07 
1.4540000e-05 1.4609000e-05  8.67279e-07 
1.4609000e-05 1.4679000e-05  7.04845e-07 
1.4679000e-05 1.4748000e-05  2.76215e-07 
1.4748000e-05 1.4818000e-05  2.79573e-06 
1.4818000e-05 1.4889000e-05  2.22663e-07 
1.4889000e-05 1.4959000e-05  1.76525e-06 
1.4959000e-05 1.5030000e-05  4.73112e-05 
1.5030000e-05 1.5102000e-05  9.64561e-07 
1.5102000e-05 1.5174000e-05  2.88935e-05 
1.5174000e-05 1.5246000e-05  1.55276e-06 
1.5246000e-05 1.5318000e-05  1.20163e-06 
1.5318000e-05 1.5391000e-05  2.88586e-05 
1.5391000e-05 1.5464000e-05  1.20982e-06 
1.5464000e-05 1.5537000e-05  4.22004e-07 
1.5537000e-05 1.5611000e-05  4.40716e-05 
1.5611000e-05 1.5685000e-05  1.26129e-06 
1.5685000e-05 1.5760000e-05  8.67945e-05 
1.5760000e-05 1.5835000e-05  3.11699e-06 
1.5835000e-05 1.5910000e-05  3.94940e-06 
1.5910000e-05 1.5985000e-05  2.17798e-06 
1.5985000e-05 1.6061000e-05  6.88096e-07 
1.6061000e-05 1.6138000e-05  3.54529e-06 
1.6138000e-05 1.6214000e-05  2.46133e-06 
1.6214000e-05 1.6291000e-05  3.33402e-06 
1.6291000e-05 1.6369000e-05  2.24250e-06 
1.6369000e-05 1.6446000e-05  2.88881e-06 
1.6446000e-05 1.6525000e-05  2.67729e-06 
1.6525000e-05 1.6603000e-05  6.37664e-06 
1.6603000e-05 1.6682000e-05  4.36286e-06 
1.6682000e-05 1.6761000e-05  2.06325e-06 
1.6761000e-05 1.6841000e-05  3.67759e-06 
1.6841000e-05 1.6921000e-05  5.44277e-06 
1.6921000e-05 1.7001000e-05  5.85894e-06 
1.7001000e-05 1.7082000e-05  4.10445e-06 
1.7082000e-05 1.7163000e-05  6.35659e-06 
1.7163000e-05 1.7244000e-05  3.98551e-06 
1.7244000e-05 1.7326000e-05  5.81253e-06 
1.7326000e-05 1.7409000e-05  7.43081e-06 
1.7409000e-05 1.7491000e-05  4.14967e-06 
1.7491000e-05 1.7574000e-05  4.40694e-06 
1.7574000e-05 1.7658000e-05  1.11021e-05 
1.7658000e-05 1.7742000e-05  1.12472e-05 
1.7742000e-05 1.7826000e-05  9.40685e-06 
1.7826000e-05 1.7911000e-05  9.60001e-06 
1.7911000e-05 1.7996000e-05  9.51324e-06 
1.7996000e-05 1.8081000e-05  1.04068e-05 
1.8081000e-05 1.8167000e-05  1.48637e-05 
1.8167000e-05 1.8253000e-05  1.27028e-05 
1.8253000e-05 1.8340000e-05  9.63824e-06 
1.8340000e-05 1.8427000e-05  1.28406e-05 
1.8427000e-05 1.8515000e-05  1.51311e-05 
1.8515000e-05 1.8603000e-05  1.52133e-05 
1.8603000e-05 1.8691000e-05  1.72768e-05 
1.8691000e-05 1.8780000e-05  2.15013e-05 
1.8780000e-05 1.8869000e-05  2.03005e-05 
1.8869000e-05 1.8959000e-05  2.81539e-05 
1.8959000e-05 1.9049000e-05  3.37870e-05 
1.9049000e-05 1.9139000e-05  3.13382e-05 
1.9139000e-05 1.9230000e-05  3.26768e-05 
1.9230000e-05 1.9321000e-05  3.82261e-05 
1.9321000e-05 1.9413000e-05  3.61316e-05 
1.9413000e-05 1.9505000e-05  4.16691e-05 
1.9505000e-05 1.9598000e-05  4.30477e-05 
1.9598000e-05 1.9691000e-05  5.06791e-05 
1.9691000e-05 1.9785000e-05  4.89702e-05 
1.9785000e-05 1.9879000e-05  5.64661e-05 
1.9879000e-05 1.9973000e-05  5.47467e-05 
1.9973000e-05 2.0068000e-05  7.14989e-05 
2.0068000e-05 2.0163000e-05  6.13694e-05 
2.0163000e-05 2.0259000e-05  6.40532e-05 
2.0259000e-05 2.0355000e-05  6.80489e-05 
2.0355000e-05 2.0452000e-05  6.98647e-05 
2.0452000e-05 2.0549000e-05  7.22336e-05 
2.0549000e-05 2.0647000e-05  7.45403e-05 
2.0647000e-05 2.0745000e-05  8.25524e-05 
2.0745000e-05 2.0843000e-05  9.69323e-05 
2.0843000e-05 2.0942000e-05  1.07930e-04 
2.0942000e-05 2.1042000e-05  9.32635e-05 
2.1042000e-05 2.1142000e-05  1.09027e-04 
2.1142000e-05 2.1242000e-05  1.32377e-04 
