# it=     0  time[d]=  0.125
1.0000000e-05 1.0047000e-05  3.80357e-07 
1.0047000e-05 1.0095000e-05  0.00000e+00 
1.0095000e-05 1.0143000e-05  0.00000e+00 
1.0143000e-05 1.0191000e-05  2.44070e-08 
1.0191000e-05 1.0240000e-05  0.00000e+00 
1.0240000e-05 1.0288000e-05  0.00000e+00 
1.0288000e-05 1.0337000e-05  2.08511e-10 
1.0337000e-05 1.0386000e-05  0.00000e+00 
1.0386000e-05 1.0436000e-05  0.00000e+00 
1.0436000e-05 1.0485000e-05  4.74471e-08 
1.0485000e-05 1.0535000e-05  1.21578e-10 
1.0535000e-05 1.0585000e-05  0.00000e+00 
1.0585000e-05 1.0635000e-05  0.00000e+00 
1.0635000e-05 1.0686000e-05  1.14939e-11 
1.0686000e-05 1.0737000e-05  2.27682e-05 
1.0737000e-05 1.0788000e-05  1.10733e-11 
1.0788000e-05 1.0839000e-05  0.00000e+00 
1.0839000e-05 1.0890000e-05  0.00000e+00 
1.0890000e-05 1.0942000e-05  6.78610e-10 
1.0942000e-05 1.0994000e-05  0.00000e+00 
1.0994000e-05 1.1046000e-05  0.00000e+00 
1.1046000e-05 1.1099000e-05  0.00000e+00 
1.1099000e-05 1.1151000e-05  0.00000e+00 
1.1151000e-05 1.1204000e-05  0.00000e+00 
1.1204000e-05 1.1258000e-05  7.65360e-10 
1.1258000e-05 1.1311000e-05  0.00000e+00 
1.1311000e-05 1.1365000e-05  0.00000e+00 
1.1365000e-05 1.1419000e-05  4.32678e-11 
1.1419000e-05 1.1473000e-05  3.14932e-11 
1.1473000e-05 1.1527000e-05  0.00000e+00 
1.1527000e-05 1.1582000e-05  6.66927e-10 
1.1582000e-05 1.1637000e-05  0.00000e+00 
1.1637000e-05 1.1693000e-05  3.77265e-11 
1.1693000e-05 1.1748000e-05  0.00000e+00 
1.1748000e-05 1.1804000e-05  9.51661e-11 
1.1804000e-05 1.1860000e-05  0.00000e+00 
1.1860000e-05 1.1916000e-05  0.00000e+00 
1.1916000e-05 1.1973000e-05  4.04757e-11 
1.1973000e-05 1.2030000e-05  1.74837e-07 
1.2030000e-05 1.2087000e-05  4.32716e-10 
1.2087000e-05 1.2144000e-05  2.63318e-11 
1.2144000e-05 1.2202000e-05  0.00000e+00 
1.2202000e-05 1.2260000e-05  1.04210e-11 
1.2260000e-05 1.2318000e-05  0.00000e+00 
1.2318000e-05 1.2377000e-05  0.00000e+00 
1.2377000e-05 1.2435000e-05  4.05562e-10 
1.2435000e-05 1.2494000e-05  0.00000e+00 
1.2494000e-05 1.2554000e-05  3.85724e-11 
1.2554000e-05 1.2613000e-05  0.00000e+00 
1.2613000e-05 1.2673000e-05  0.00000e+00 
1.2673000e-05 1.2734000e-05  9.13390e-08 
1.2734000e-05 1.2794000e-05  0.00000e+00 
1.2794000e-05 1.2855000e-05  0.00000e+00 
1.2855000e-05 1.2916000e-05  0.00000e+00 
1.2916000e-05 1.2977000e-05  0.00000e+00 
1.2977000e-05 1.3039000e-05  0.00000e+00 
1.3039000e-05 1.3101000e-05  1.98183e-07 
1.3101000e-05 1.3163000e-05  1.26455e-07 
1.3163000e-05 1.3225000e-05  0.00000e+00 
1.3225000e-05 1.3288000e-05  7.92948e-09 
1.3288000e-05 1.3351000e-05  2.26032e-07 
1.3351000e-05 1.3415000e-05  4.51263e-11 
1.3415000e-05 1.3479000e-05  0.00000e+00 
1.3479000e-05 1.3543000e-05  0.00000e+00 
1.3543000e-05 1.3607000e-05  3.82099e-08 
1.3607000e-05 1.3672000e-05 -1.74482e-06 
1.3672000e-05 1.3736000e-05  0.00000e+00 
1.3736000e-05 1.3802000e-05  0.00000e+00 
1.3802000e-05 1.3867000e-05  0.00000e+00 
1.3867000e-05 1.3933000e-05  3.26446e-08 
1.3933000e-05 1.3999000e-05  6.55057e-08 
1.3999000e-05 1.4066000e-05  2.47145e-06 
1.4066000e-05 1.4133000e-05 -9.70123e-12 
1.4133000e-05 1.4200000e-05  1.68104e-11 
1.4200000e-05 1.4267000e-05  0.00000e+00 
1.4267000e-05 1.4335000e-05  2.72678e-07 
1.4335000e-05 1.4403000e-05  1.34879e-10 
1.4403000e-05 1.4471000e-05  0.00000e+00 
1.4471000e-05 1.4540000e-05  0.00000e+00 
1.4540000e-05 1.4609000e-05  5.77324e-10 
1.4609000e-05 1.4679000e-05  1.85983e-08 
1.4679000e-05 1.4748000e-05 -9.20881e-09 
1.4748000e-05 1.4818000e-05  0.00000e+00 
1.4818000e-05 1.4889000e-05 -2.73580e-12 
1.4889000e-05 1.4959000e-05  1.41709e-10 
1.4959000e-05 1.5030000e-05  6.44135e-08 
1.5030000e-05 1.5102000e-05  2.94246e-08 
1.5102000e-05 1.5174000e-05  1.14834e-07 
1.5174000e-05 1.5246000e-05  3.05015e-10 
1.5246000e-05 1.5318000e-05  3.90418e-08 
1.5318000e-05 1.5391000e-05  7.74366e-08 
1.5391000e-05 1.5464000e-05  1.68828e-08 
1.5464000e-05 1.5537000e-05  6.37633e-09 
1.5537000e-05 1.5611000e-05  0.00000e+00 
1.5611000e-05 1.5685000e-05  4.58611e-09 
1.5685000e-05 1.5760000e-05  1.19481e-07 
1.5760000e-05 1.5835000e-05  6.39041e-09 
1.5835000e-05 1.5910000e-05  2.81604e-10 
1.5910000e-05 1.5985000e-05  1.89226e-08 
1.5985000e-05 1.6061000e-05  7.06408e-08 
1.6061000e-05 1.6138000e-05  1.06903e-08 
1.6138000e-05 1.6214000e-05  2.86083e-09 
1.6214000e-05 1.6291000e-05  1.61335e-07 
1.6291000e-05 1.6369000e-05  1.31037e-10 
1.6369000e-05 1.6446000e-05  1.51590e-07 
1.6446000e-05 1.6525000e-05  6.24701e-08 
1.6525000e-05 1.6603000e-05  1.13335e-07 
1.6603000e-05 1.6682000e-05  0.00000e+00 
1.6682000e-05 1.6761000e-05  6.46651e-08 
1.6761000e-05 1.6841000e-05  9.40170e-08 
1.6841000e-05 1.6921000e-05  5.88965e-08 
1.6921000e-05 1.7001000e-05  3.70560e-07 
1.7001000e-05 1.7082000e-05  2.32091e-07 
1.7082000e-05 1.7163000e-05  3.07316e-07 
1.7163000e-05 1.7244000e-05  4.68158e-07 
1.7244000e-05 1.7326000e-05  3.39535e-07 
1.7326000e-05 1.7409000e-05  3.73004e-07 
