# 1:iteration 2:time bin[s] 3-k:AB magnitude for k-th angular bin
# g-band (filter: g_LSST.dat)
   0    0.1250000 -1.37517e+01 -1.37506e+01 -1.37535e+01 -1.37552e+01 -1.37516e+01 -1.37572e+01 -1.37591e+01 -1.37614e+01 -1.37603e+01 -1.37698e+01 -1.37650e+01 -1.37717e+01 -1.37731e+01 -1.37815e+01 -1.37822e+01 -1.37796e+01 -1.37842e+01 -1.37800e+01 -1.37820e+01 -1.37776e+01 -1.37892e+01 -1.37816e+01 -1.37834e+01 -1.37819e+01 -1.37833e+01 -1.37890e+01 -1.37894e+01 -1.37903e+01 -1.37828e+01 -1.37824e+01 -1.37860e+01 -1.37845e+01 -1.37859e+01 -1.37893e+01 -1.37792e+01 -1.37813e+01 -1.37748e+01 -1.37762e+01 -1.37746e+01 -1.37755e+01 -1.37697e+01 -1.37637e+01 -1.37644e+01 -1.37604e+01 -1.37574e+01 -1.37580e+01 -1.37531e+01 -1.37443e+01 -1.37496e+01 -1.37430e+01 -1.37437e+01 -1.37484e+01 -1.37507e+01 -1.37489e+01 
   1    0.1277371 -1.37593e+01 -1.37577e+01 -1.37595e+01 -1.37619e+01 -1.37600e+01 -1.37645e+01 -1.37701e+01 -1.37700e+01 -1.37685e+01 -1.37791e+01 -1.37752e+01 -1.37785e+01 -1.37840e+01 -1.37903e+01 -1.37888e+01 -1.37874e+01 -1.37919e+01 -1.37898e+01 -1.37894e+01 -1.37852e+01 -1.37971e+01 -1.37889e+01 -1.37900e+01 -1.37874e+01 -1.37922e+01 -1.37959e+01 -1.37994e+01 -1.37957e+01 -1.37917e+01 -1.37900e+01 -1.37954e+01 -1.37920e+01 -1.37947e+01 -1.37943e+01 -1.37880e+01 -1.37903e+01 -1.37829e+01 -1.37857e+01 -1.37808e+01 -1.37830e+01 -1.37766e+01 -1.37724e+01 -1.37717e+01 -1.37672e+01 -1.37673e+01 -1.37647e+01 -1.37588e+01 -1.37527e+01 -1.37584e+01 -1.37516e+01 -1.37528e+01 -1.37555e+01 -1.37561e+01 -1.37534e+01 
   2    0.1305342 -1.37655e+01 -1.37647e+01 -1.37636e+01 -1.37645e+01 -1.37660e+01 -1.37687e+01 -1.37774e+01 -1.37774e+01 -1.37735e+01 -1.37869e+01 -1.37820e+01 -1.37899e+01 -1.37882e+01 -1.37964e+01 -1.37910e+01 -1.37929e+01 -1.37970e+01 -1.37975e+01 -1.37951e+01 -1.37941e+01 -1.38009e+01 -1.37973e+01 -1.37980e+01 -1.37946e+01 -1.37949e+01 -1.37995e+01 -1.38014e+01 -1.38035e+01 -1.37962e+01 -1.37967e+01 -1.38056e+01 -1.37996e+01 -1.38002e+01 -1.37963e+01 -1.37959e+01 -1.37947e+01 -1.37894e+01 -1.37942e+01 -1.37867e+01 -1.37899e+01 -1.37824e+01 -1.37768e+01 -1.37766e+01 -1.37754e+01 -1.37756e+01 -1.37687e+01 -1.37663e+01 -1.37598e+01 -1.37636e+01 -1.37578e+01 -1.37581e+01 -1.37628e+01 -1.37594e+01 -1.37607e+01 
   3    0.1333926 -1.37672e+01 -1.37677e+01 -1.37675e+01 -1.37687e+01 -1.37687e+01 -1.37739e+01 -1.37790e+01 -1.37831e+01 -1.37796e+01 -1.37909e+01 -1.37873e+01 -1.37940e+01 -1.37921e+01 -1.37992e+01 -1.37957e+01 -1.37991e+01 -1.38033e+01 -1.38028e+01 -1.38008e+01 -1.37986e+01 -1.38050e+01 -1.38043e+01 -1.38036e+01 -1.38044e+01 -1.38012e+01 -1.38045e+01 -1.38077e+01 -1.38068e+01 -1.37992e+01 -1.38025e+01 -1.38051e+01 -1.38070e+01 -1.38016e+01 -1.37983e+01 -1.37992e+01 -1.38017e+01 -1.37929e+01 -1.37991e+01 -1.37913e+01 -1.37961e+01 -1.37894e+01 -1.37832e+01 -1.37817e+01 -1.37810e+01 -1.37800e+01 -1.37702e+01 -1.37713e+01 -1.37670e+01 -1.37659e+01 -1.37628e+01 -1.37600e+01 -1.37669e+01 -1.37617e+01 -1.37628e+01 
   4    0.1363135 -1.37689e+01 -1.37713e+01 -1.37698e+01 -1.37707e+01 -1.37719e+01 -1.37752e+01 -1.37832e+01 -1.37831e+01 -1.37836e+01 -1.37934e+01 -1.37865e+01 -1.37970e+01 -1.37936e+01 -1.38016e+01 -1.37981e+01 -1.38059e+01 -1.38044e+01 -1.38076e+01 -1.38081e+01 -1.38050e+01 -1.38082e+01 -1.38074e+01 -1.38072e+01 -1.38099e+01 -1.38069e+01 -1.38081e+01 -1.38105e+01 -1.38062e+01 -1.38025e+01 -1.38105e+01 -1.38068e+01 -1.38103e+01 -1.38068e+01 -1.38042e+01 -1.38008e+01 -1.38055e+01 -1.37963e+01 -1.38024e+01 -1.37956e+01 -1.37964e+01 -1.37888e+01 -1.37869e+01 -1.37855e+01 -1.37848e+01 -1.37844e+01 -1.37749e+01 -1.37729e+01 -1.37688e+01 -1.37672e+01 -1.37674e+01 -1.37623e+01 -1.37863e+01 -1.37641e+01 -1.37644e+01 
   5    0.1392983 -1.37691e+01 -1.37692e+01 -1.37696e+01 -1.37709e+01 -1.37729e+01 -1.37762e+01 -1.37841e+01 -1.37857e+01 -1.37878e+01 -1.37931e+01 -1.37902e+01 -1.38012e+01 -1.37949e+01 -1.38049e+01 -1.38006e+01 -1.38117e+01 -1.38053e+01 -1.38103e+01 -1.38114e+01 -1.38095e+01 -1.38083e+01 -1.38082e+01 -1.38085e+01 -1.38117e+01 -1.38089e+01 -1.38090e+01 -1.38138e+01 -1.38072e+01 -1.38072e+01 -1.38127e+01 -1.38100e+01 -1.38103e+01 -1.38117e+01 -1.38046e+01 -1.38046e+01 -1.38108e+01 -1.37973e+01 -1.38040e+01 -1.37969e+01 -1.37991e+01 -1.37941e+01 -1.37896e+01 -1.37888e+01 -1.37878e+01 -1.37836e+01 -1.37771e+01 -1.37763e+01 -1.37704e+01 -1.37700e+01 -1.37684e+01 -1.37638e+01 -1.37907e+01 -1.37650e+01 -1.37680e+01 
   6    0.1423486 -1.37682e+01 -1.37711e+01 -1.37676e+01 -1.37681e+01 -1.37743e+01 -1.37764e+01 -1.37853e+01 -1.37835e+01 -1.37889e+01 -1.37917e+01 -1.37922e+01 -1.38020e+01 -1.37944e+01 -1.38052e+01 -1.37998e+01 -1.38079e+01 -1.38054e+01 -1.38120e+01 -1.38112e+01 -1.38107e+01 -1.38054e+01 -1.38094e+01 -1.38101e+01 -1.38143e+01 -1.38080e+01 -1.38111e+01 -1.38147e+01 -1.38105e+01 -1.38094e+01 -1.38152e+01 -1.38109e+01 -1.38127e+01 -1.38113e+01 -1.38050e+01 -1.38063e+01 -1.38088e+01 -1.37988e+01 -1.38042e+01 -1.37977e+01 -1.38006e+01 -1.37930e+01 -1.37921e+01 -1.37879e+01 -1.37887e+01 -1.37814e+01 -1.37777e+01 -1.37792e+01 -1.37704e+01 -1.37704e+01 -1.37667e+01 -1.37643e+01 -1.37868e+01 -1.37670e+01 -1.37685e+01 
   7    0.1454656 -1.37658e+01 -1.37678e+01 -1.37654e+01 -1.37672e+01 -1.37732e+01 -1.37765e+01 -1.37818e+01 -1.37824e+01 -1.37880e+01 -1.37892e+01 -1.37916e+01 -1.38003e+01 -1.37947e+01 -1.38015e+01 -1.38004e+01 -1.38069e+01 -1.38038e+01 -1.38101e+01 -1.38107e+01 -1.38104e+01 -1.38068e+01 -1.38080e+01 -1.38123e+01 -1.38183e+01 -1.38086e+01 -1.38106e+01 -1.38140e+01 -1.38099e+01 -1.38089e+01 -1.38186e+01 -1.38100e+01 -1.38103e+01 -1.38099e+01 -1.38047e+01 -1.38063e+01 -1.38086e+01 -1.37983e+01 -1.38003e+01 -1.37990e+01 -1.37987e+01 -1.37948e+01 -1.37906e+01 -1.37860e+01 -1.37891e+01 -1.37810e+01 -1.37782e+01 -1.37786e+01 -1.37726e+01 -1.37686e+01 -1.37656e+01 -1.37637e+01 -1.37834e+01 -1.37632e+01 -1.37666e+01 
   8    0.1486509 -1.37631e+01 -1.37654e+01 -1.37608e+01 -1.37642e+01 -1.37680e+01 -1.37742e+01 -1.37786e+01 -1.37798e+01 -1.37853e+01 -1.37870e+01 -1.37872e+01 -1.37976e+01 -1.37905e+01 -1.37969e+01 -1.38015e+01 -1.38028e+01 -1.38022e+01 -1.38070e+01 -1.38074e+01 -1.38086e+01 -1.38068e+01 -1.38071e+01 -1.38105e+01 -1.38183e+01 -1.38069e+01 -1.38062e+01 -1.38113e+01 -1.38096e+01 -1.38089e+01 -1.38173e+01 -1.38050e+01 -1.38105e+01 -1.38078e+01 -1.38042e+01 -1.38045e+01 -1.38065e+01 -1.37966e+01 -1.38000e+01 -1.37948e+01 -1.37967e+01 -1.37919e+01 -1.37892e+01 -1.37851e+01 -1.37853e+01 -1.37764e+01 -1.37750e+01 -1.37755e+01 -1.37708e+01 -1.37670e+01 -1.37619e+01 -1.37609e+01 -1.37775e+01 -1.37599e+01 -1.37672e+01 
   9    0.1519059 -1.37580e+01 -1.37597e+01 -1.37557e+01 -1.37593e+01 -1.37655e+01 -1.37694e+01 -1.37722e+01 -1.37758e+01 -1.37784e+01 -1.37821e+01 -1.37815e+01 -1.37897e+01 -1.37860e+01 -1.37935e+01 -1.37986e+01 -1.38007e+01 -1.38006e+01 -1.38049e+01 -1.38042e+01 -1.38056e+01 -1.38044e+01 -1.38027e+01 -1.38066e+01 -1.38111e+01 -1.38069e+01 -1.38011e+01 -1.38082e+01 -1.38053e+01 -1.38079e+01 -1.38123e+01 -1.37999e+01 -1.38068e+01 -1.38091e+01 -1.38028e+01 -1.38016e+01 -1.38058e+01 -1.37918e+01 -1.37971e+01 -1.37896e+01 -1.37941e+01 -1.37884e+01 -1.37866e+01 -1.37810e+01 -1.37834e+01 -1.37724e+01 -1.37720e+01 -1.37713e+01 -1.37650e+01 -1.37645e+01 -1.37547e+01 -1.37595e+01 -1.37683e+01 -1.37575e+01 -1.37618e+01 
